id,Elevation,Aspect,Slope,Wilderness,Soil_Type,Hillshade_9am,Hillshade_noon,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Fire_Points,Labels
11234,elevation_medium,aspect_low,slope_high,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,4,4,low,3
11235,elevation_medium,aspect_low,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_min,4,3,low,1
11236,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,low,3
11237,elevation_medium,aspect_low,slope_low,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
11238,elevation_medium,aspect_high,slope_medium,comanche,ratake_a,hillshade_9am_min,hillnoon_max,0,0,mid,0
11239,elevation_medium,aspect_medium,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,4,low,4
11240,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,2,low,3
11241,elevation_medium,aspect_high,slope_low,comanche,cryaquolis_a,hillshade_9am_min,hillnoon_max,0,0,mid,0
11242,elevation_medium,aspect_low,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_min,3,3,low,1
11243,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,1,low,3
11244,elevation_medium,aspect_low,slope_high,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,5,4,low,3
11245,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,mid,3
11246,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
11247,elevation_medium,aspect_low,slope_low,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
11248,elevation_medium,aspect_ultra,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
11249,elevation_medium,aspect_low,slope_medium,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,4,3,low,3
11250,elevation_medium,aspect_low,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_min,4,4,low,1
11251,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid,3
11252,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,mid,3
11253,elevation_medium,aspect_ultra,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low,3
11254,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid,3
11255,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,mid,3
11256,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,0,mid,2
11257,elevation_medium,aspect_medium,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,5,4,low,4
11258,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,0,mid,3
11259,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,mid,3
11260,elevation_medium,aspect_medium,slope_low,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,5,3,low,4
11261,elevation_medium,aspect_ultra,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_min,4,0,mid,1
11262,elevation_medium,aspect_ultra,slope_medium,comanche,ratake_a,hillshade_9am_min,hillnoon_min,4,0,mid,1
11263,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,mid,3
11264,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
11265,elevation_medium,aspect_low,slope_low,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,4,3,low,3
11266,elevation_medium,aspect_medium,slope_low,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,5,2,low,4
11267,elevation_medium,aspect_medium,slope_low,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,5,3,low,4
11268,elevation_medium,aspect_medium,slope_low,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,5,3,low,4
11269,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,mid,3
11270,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,mid,3
11271,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid,3
11272,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
11273,elevation_medium,aspect_low,slope_low,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,4,2,mid,3
11274,elevation_medium,aspect_ultra,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid,3
11275,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,1,0,mid,2
11276,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,mid,3
11277,elevation_medium,aspect_medium,slope_medium,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,5,1,mid,4
11278,elevation_medium,aspect_low,slope_medium,comanche,ratake_a,hillshade_9am_min,hillnoon_min,5,0,mid,1
11279,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
11280,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
11281,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,2,mid,3
11282,elevation_medium,aspect_low,slope_high,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,6,0,mid,3
11283,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid,2
11284,elevation_medium,aspect_low,slope_medium,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,5,1,mid,3
11285,elevation_medium,aspect_ultra,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid,2
11286,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_max,hillnoon_min,0,0,mid,2
11287,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,1,0,mid,2
11288,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid,3
11289,elevation_medium,aspect_low,slope_low,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,1,mid,3
11290,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid,3
11291,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid,2
11292,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid,2
11293,elevation_medium,aspect_medium,slope_medium,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,5,1,mid,4
11294,elevation_medium,aspect_medium,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,5,0,mid,4
11295,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,4,0,mid,5
11296,elevation_medium,aspect_low,slope_medium,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,mid,3
11297,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid,3
11298,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,0,mid,2
11299,elevation_medium,aspect_low,slope_medium,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,6,1,mid,3
11300,elevation_medium,aspect_medium,slope_high,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,6,1,mid,4
11301,elevation_medium,aspect_low,slope_medium,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,1,mid,3
11302,elevation_medium,aspect_medium,slope_medium,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,6,1,mid,4
11303,elevation_medium,aspect_medium,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,5,0,mid,4
11304,elevation_medium,aspect_ultra,slope_low,comanche,ratake_a,hillshade_9am_min,hillnoon_max,3,1,mid,1
11305,elevation_medium,aspect_low,slope_high,comanche,ratake_a,hillshade_9am_min,hillnoon_min,4,0,mid,1
11306,elevation_medium,aspect_ultra,slope_low,comanche,ratake_a,hillshade_9am_min,hillnoon_max,3,2,mid,1
11307,elevation_medium,aspect_low,slope_medium,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,2,mid,3
11308,elevation_medium,aspect_medium,slope_high,comanche,ratake_a,hillshade_9am_max,hillnoon_min,6,4,mid,1
11309,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,4,0,mid,5
11310,elevation_medium,aspect_high,slope_medium,comanche,bullwark_a,hillshade_9am_max,hillnoon_max,4,2,mid,5
11311,elevation_medium,aspect_medium,slope_medium,comanche,bullwark_a,hillshade_9am_max,hillnoon_min,4,1,mid,4
11312,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,0,mid,4
11313,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,0,mid,4
11314,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,4,0,mid,5
11315,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,4,0,mid,5
11316,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,0,mid,4
11317,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,0,mid,4
11318,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_min,5,4,mid,5
11319,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
11320,elevation_medium,aspect_ultra,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_min,5,0,mid,1
11321,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_max,4,0,mid,0
11322,elevation_medium,aspect_low,slope_high,comanche,ratake_a,hillshade_9am_min,hillnoon_min,5,4,mid,1
11323,elevation_medium,aspect_high,slope_ultra,comanche,vanet_a,hillshade_9am_max,hillnoon_min,5,4,mid,4
11324,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,5,0,mid,5
11325,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,0,mid,4
11326,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,4,mid,4
11327,elevation_medium,aspect_medium,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,5,4,mid,4
11328,elevation_medium,aspect_high,slope_high,comanche,ratake_a,hillshade_9am_max,hillnoon_max,5,4,mid,5
11329,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_max,5,4,mid,5
11330,elevation_medium,aspect_medium,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,5,4,mid,4
11331,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,4,low,4
11332,elevation_medium,aspect_high,slope_high,comanche,vanet_a,hillshade_9am_max,hillnoon_max,3,3,low,5
11333,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,5,4,mid,4
11334,elevation_medium,aspect_high,slope_high,comanche,vanet_a,hillshade_9am_max,hillnoon_max,4,3,mid,5
11335,elevation_medium,aspect_high,slope_high,comanche,vanet_a,hillshade_9am_min,hillnoon_max,4,3,mid,5
11336,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,4,3,low,5
11337,elevation_medium,aspect_high,slope_ultra,comanche,vanet_a,hillshade_9am_max,hillnoon_min,4,3,mid,4
11338,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,3,3,low,5
11339,elevation_medium,aspect_high,slope_ultra,comanche,vanet_a,hillshade_9am_min,hillnoon_max,2,2,low,5
11340,elevation_medium,aspect_low,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,0,0,high,6
11341,elevation_high,aspect_ultra,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,2,1,high,6
11342,elevation_medium,aspect_high,slope_high,rawah,cryaquolis_a,hillshade_9am_max,hillnoon_max,0,0,high,6
11343,elevation_medium,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,4,0,high,6
11344,elevation_medium,aspect_ultra,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,3,0,high,6
11345,elevation_medium,aspect_medium,slope_low,rawah,como_a,hillshade_9am_max,hillnoon_min,4,0,high,6
11346,elevation_medium,aspect_high,slope_low,rawah,cryaquolis_a,hillshade_9am_min,hillnoon_max,0,0,high,6
11347,elevation_medium,aspect_medium,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_min,3,3,high,6
11348,elevation_high,aspect_medium,slope_medium,rawah,como_b,hillshade_9am_max,hillnoon_min,4,4,high,6
11349,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_max,3,1,high,6
11350,elevation_medium,aspect_medium,slope_low,rawah,rogert_a,hillshade_9am_max,hillnoon_min,0,0,high,6
11351,elevation_medium,aspect_medium,slope_low,rawah,legault_a,hillshade_9am_max,hillnoon_min,2,0,high,6
11352,elevation_medium,aspect_high,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_max,3,1,high,6
11353,elevation_medium,aspect_medium,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_max,0,0,high,6
11354,elevation_high,aspect_high,slope_medium,rawah,como_b,hillshade_9am_min,hillnoon_max,1,0,high,6
11355,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,4,0,high,6
11356,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,2,0,high,6
11357,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,1,0,high,6
11358,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,1,0,high,6
11359,elevation_medium,aspect_medium,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,1,0,high,6
11360,elevation_high,aspect_medium,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_min,3,3,high,6
11361,elevation_medium,aspect_medium,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_min,2,1,high,6
11362,elevation_medium,aspect_medium,slope_ultra,rawah,como_b,hillshade_9am_max,hillnoon_min,1,2,high,6
11363,elevation_high,aspect_low,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,4,4,high,6
11364,elevation_medium,aspect_medium,slope_medium,rawah,rogert_a,hillshade_9am_max,hillnoon_min,3,2,high,6
11365,elevation_high,aspect_ultra,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,2,1,high,6
11366,elevation_high,aspect_medium,slope_low,rawah,como_a,hillshade_9am_max,hillnoon_min,0,0,high,6
11367,elevation_medium,aspect_medium,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_min,5,0,high,6
11368,elevation_high,aspect_medium,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_min,2,1,high,6
11369,elevation_high,aspect_ultra,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_min,4,4,high,6
11370,elevation_medium,aspect_low,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_max,2,0,high,6
11371,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,4,1,high,6
11372,elevation_high,aspect_ultra,slope_medium,rawah,como_b,hillshade_9am_min,hillnoon_min,0,0,high,6
11373,elevation_medium,aspect_high,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_max,4,3,high,6
11374,elevation_high,aspect_medium,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_min,4,1,high,6
11375,elevation_high,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,1,0,mid,0
11376,elevation_high,aspect_high,slope_ultra,rawah,como_b,hillshade_9am_min,hillnoon_max,3,1,high,6
11377,elevation_medium,aspect_high,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_min,2,2,high,6
11378,elevation_high,aspect_low,slope_medium,rawah,como_b,hillshade_9am_min,hillnoon_min,0,0,high,6
11379,elevation_high,aspect_low,slope_high,rawah,como_a,hillshade_9am_min,hillnoon_min,5,4,high,6
11380,elevation_high,aspect_medium,slope_ultra,rawah,como_a,hillshade_9am_max,hillnoon_min,2,0,high,6
11381,elevation_medium,aspect_ultra,slope_low,rawah,cryaquolis_a,hillshade_9am_min,hillnoon_min,0,0,high,6
11382,elevation_high,aspect_low,slope_low,rawah,leighcan_c,hillshade_9am_min,hillnoon_min,0,0,high,6
11383,elevation_high,aspect_high,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_max,5,3,mid,5
11384,elevation_high,aspect_ultra,slope_ultra,rawah,leighcan_c,hillshade_9am_min,hillnoon_min,3,4,high,6
11385,elevation_medium,aspect_medium,slope_low,rawah,legault_a,hillshade_9am_max,hillnoon_min,3,3,high,6
11386,elevation_high,aspect_medium,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_min,1,0,high,6
11387,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,4,1,high,6
11388,elevation_medium,aspect_low,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,3,2,high,6
11389,elevation_high,aspect_high,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_max,4,3,mid,5
11390,elevation_high,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,0,0,mid,0
11391,elevation_high,aspect_low,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_min,3,1,high,6
11392,elevation_medium,aspect_low,slope_high,rawah,como_a,hillshade_9am_min,hillnoon_min,4,3,high,6
11393,elevation_medium,aspect_low,slope_medium,rawah,typic_b,hillshade_9am_min,hillnoon_min,0,0,high,6
11394,elevation_medium,aspect_low,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_min,4,2,high,6
11395,elevation_high,aspect_high,slope_high,rawah,como_a,hillshade_9am_min,hillnoon_max,4,1,mid,0
11396,elevation_high,aspect_high,slope_ultra,rawah,como_b,hillshade_9am_max,hillnoon_max,4,4,high,6
11397,elevation_high,aspect_low,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,5,0,high,6
11398,elevation_medium,aspect_ultra,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,4,1,high,6
11399,elevation_high,aspect_low,slope_ultra,rawah,como_a,hillshade_9am_min,hillnoon_min,3,2,mid,3
11400,elevation_high,aspect_medium,slope_low,rawah,typic_b,hillshade_9am_min,hillnoon_min,0,0,high,6
11401,elevation_medium,aspect_ultra,slope_medium,rawah,legault_a,hillshade_9am_min,hillnoon_max,2,2,high,6
11402,elevation_medium,aspect_medium,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_min,4,0,high,6
11403,elevation_ultra,aspect_medium,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_min,5,4,mid,1
11404,elevation_high,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,4,0,mid,0
11405,elevation_high,aspect_low,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_min,4,1,high,6
11406,elevation_medium,aspect_ultra,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_max,3,0,high,6
11407,elevation_medium,aspect_medium,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_min,4,4,high,6
11408,elevation_medium,aspect_medium,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_max,4,0,high,6
11409,elevation_ultra,aspect_ultra,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_min,6,4,mid,1
11410,elevation_high,aspect_ultra,slope_low,rawah,typic_b,hillshade_9am_min,hillnoon_max,5,4,high,6
11411,elevation_high,aspect_low,slope_high,rawah,como_a,hillshade_9am_min,hillnoon_min,3,0,mid,2
11412,elevation_high,aspect_high,slope_high,rawah,como_a,hillshade_9am_min,hillnoon_max,5,4,high,6
11413,elevation_ultra,aspect_medium,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_min,4,2,mid,1
11414,elevation_high,aspect_medium,slope_ultra,rawah,como_a,hillshade_9am_max,hillnoon_min,1,1,mid,4
11415,elevation_high,aspect_low,slope_ultra,rawah,como_a,hillshade_9am_min,hillnoon_min,0,1,high,6
11416,elevation_high,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,0,0,high,6
11417,elevation_high,aspect_low,slope_low,rawah,cryaquolis_a,hillshade_9am_min,hillnoon_min,2,0,high,6
11418,elevation_high,aspect_low,slope_medium,rawah,leighcan_c,hillshade_9am_min,hillnoon_min,0,0,high,6
11419,elevation_high,aspect_medium,slope_ultra,rawah,como_a,hillshade_9am_max,hillnoon_min,3,2,high,6
11420,elevation_medium,aspect_medium,slope_medium,rawah,legault_a,hillshade_9am_max,hillnoon_min,3,1,high,6
