id,Elevation,Aspect,Slope,Wilderness,Soil_Type,Hillshade_9am,Hillshade_noon,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Fire_Points
11242,elevation_medium,aspect_low,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_min,3,3,low
11243,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,1,low
11244,elevation_medium,aspect_low,slope_high,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,5,4,low
11245,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,3,mid
11246,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid
11247,elevation_medium,aspect_low,slope_low,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid
11248,elevation_medium,aspect_ultra,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
11249,elevation_medium,aspect_low,slope_medium,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,4,3,low
11250,elevation_medium,aspect_low,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_min,4,4,low
11251,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
11252,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,mid
11253,elevation_medium,aspect_ultra,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,low
11254,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,4,mid
11255,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,3,mid
11256,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,0,mid
11257,elevation_medium,aspect_medium,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,5,4,low
11258,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,0,mid
11259,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,mid
11260,elevation_medium,aspect_medium,slope_low,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,5,3,low
11261,elevation_medium,aspect_ultra,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_min,4,0,mid
11262,elevation_medium,aspect_ultra,slope_medium,comanche,ratake_a,hillshade_9am_min,hillnoon_min,4,0,mid
11263,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,mid
11264,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid
11265,elevation_medium,aspect_low,slope_low,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,4,3,low
11266,elevation_medium,aspect_medium,slope_low,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,5,2,low
11267,elevation_medium,aspect_medium,slope_low,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,5,3,low
11268,elevation_medium,aspect_medium,slope_low,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,5,3,low
11269,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,mid
11270,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,4,0,mid
11271,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid
11272,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid
11273,elevation_medium,aspect_low,slope_low,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,4,2,mid
11274,elevation_medium,aspect_ultra,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid
11275,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,1,0,mid
11276,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,mid
11277,elevation_medium,aspect_medium,slope_medium,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,5,1,mid
11278,elevation_medium,aspect_low,slope_medium,comanche,ratake_a,hillshade_9am_min,hillnoon_min,5,0,mid
11279,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid
11280,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid
11281,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,2,mid
11282,elevation_medium,aspect_low,slope_high,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,6,0,mid
11283,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,0,0,mid
11284,elevation_medium,aspect_low,slope_medium,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,5,1,mid
11285,elevation_medium,aspect_ultra,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid
11286,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_max,hillnoon_min,0,0,mid
11287,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,1,0,mid
11288,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid
11289,elevation_medium,aspect_low,slope_low,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,1,mid
11290,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid
11291,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid
11292,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid
11293,elevation_medium,aspect_medium,slope_medium,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,5,1,mid
11294,elevation_medium,aspect_medium,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,5,0,mid
11295,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,4,0,mid
11296,elevation_medium,aspect_low,slope_medium,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,1,mid
11297,elevation_medium,aspect_low,slope_ultra,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,2,0,mid
11298,elevation_medium,aspect_low,slope_high,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,0,mid
11299,elevation_medium,aspect_low,slope_medium,comanche,bullwark_b,hillshade_9am_min,hillnoon_min,6,1,mid
11300,elevation_medium,aspect_medium,slope_high,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,6,1,mid
11301,elevation_medium,aspect_low,slope_medium,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,1,mid
11302,elevation_medium,aspect_medium,slope_medium,comanche,bullwark_b,hillshade_9am_max,hillnoon_min,6,1,mid
11303,elevation_medium,aspect_medium,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,5,0,mid
11304,elevation_medium,aspect_ultra,slope_low,comanche,ratake_a,hillshade_9am_min,hillnoon_max,3,1,mid
11305,elevation_medium,aspect_low,slope_high,comanche,ratake_a,hillshade_9am_min,hillnoon_min,4,0,mid
11306,elevation_medium,aspect_ultra,slope_low,comanche,ratake_a,hillshade_9am_min,hillnoon_max,3,2,mid
11307,elevation_medium,aspect_low,slope_medium,comanche,bullwark_a,hillshade_9am_min,hillnoon_min,3,2,mid
11308,elevation_medium,aspect_medium,slope_high,comanche,ratake_a,hillshade_9am_max,hillnoon_min,6,4,mid
11309,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,4,0,mid
11310,elevation_medium,aspect_high,slope_medium,comanche,bullwark_a,hillshade_9am_max,hillnoon_max,4,2,mid
11311,elevation_medium,aspect_medium,slope_medium,comanche,bullwark_a,hillshade_9am_max,hillnoon_min,4,1,mid
11312,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,0,mid
11313,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,0,mid
11314,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,4,0,mid
11315,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,4,0,mid
11316,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,0,mid
11317,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,0,mid
11318,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_min,5,4,mid
11319,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,4,mid
11320,elevation_medium,aspect_ultra,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_min,5,0,mid
11321,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_max,4,0,mid
11322,elevation_medium,aspect_low,slope_high,comanche,ratake_a,hillshade_9am_min,hillnoon_min,5,4,mid
11323,elevation_medium,aspect_high,slope_ultra,comanche,vanet_a,hillshade_9am_max,hillnoon_min,5,4,mid
11324,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,5,0,mid
11325,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,0,mid
11326,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,4,mid
11327,elevation_medium,aspect_medium,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,5,4,mid
11328,elevation_medium,aspect_high,slope_high,comanche,ratake_a,hillshade_9am_max,hillnoon_max,5,4,mid
11329,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_max,5,4,mid
11330,elevation_medium,aspect_medium,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,5,4,mid
11331,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,4,4,low
11332,elevation_medium,aspect_high,slope_high,comanche,vanet_a,hillshade_9am_max,hillnoon_max,3,3,low
11333,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_max,hillnoon_min,5,4,mid
11334,elevation_medium,aspect_high,slope_high,comanche,vanet_a,hillshade_9am_max,hillnoon_max,4,3,mid
11335,elevation_medium,aspect_high,slope_high,comanche,vanet_a,hillshade_9am_min,hillnoon_max,4,3,mid
11336,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,4,3,low
11337,elevation_medium,aspect_high,slope_ultra,comanche,vanet_a,hillshade_9am_max,hillnoon_min,4,3,mid
11338,elevation_medium,aspect_high,slope_ultra,comanche,ratake_a,hillshade_9am_min,hillnoon_max,3,3,low
11339,elevation_medium,aspect_high,slope_ultra,comanche,vanet_a,hillshade_9am_min,hillnoon_max,2,2,low
11340,elevation_medium,aspect_low,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,0,0,high
11341,elevation_high,aspect_ultra,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,2,1,high
11342,elevation_medium,aspect_high,slope_high,rawah,cryaquolis_a,hillshade_9am_max,hillnoon_max,0,0,high
11343,elevation_medium,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,4,0,high
11344,elevation_medium,aspect_ultra,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,3,0,high
11345,elevation_medium,aspect_medium,slope_low,rawah,como_a,hillshade_9am_max,hillnoon_min,4,0,high
11346,elevation_medium,aspect_high,slope_low,rawah,cryaquolis_a,hillshade_9am_min,hillnoon_max,0,0,high
11347,elevation_medium,aspect_medium,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_min,3,3,high
11348,elevation_high,aspect_medium,slope_medium,rawah,como_b,hillshade_9am_max,hillnoon_min,4,4,high
11349,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_max,3,1,high
11350,elevation_medium,aspect_medium,slope_low,rawah,rogert_a,hillshade_9am_max,hillnoon_min,0,0,high
11351,elevation_medium,aspect_medium,slope_low,rawah,legault_a,hillshade_9am_max,hillnoon_min,2,0,high
11352,elevation_medium,aspect_high,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_max,3,1,high
11353,elevation_medium,aspect_medium,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_max,0,0,high
11354,elevation_high,aspect_high,slope_medium,rawah,como_b,hillshade_9am_min,hillnoon_max,1,0,high
11355,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,4,0,high
11356,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,2,0,high
11357,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,1,0,high
11358,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,1,0,high
11359,elevation_medium,aspect_medium,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,1,0,high
11360,elevation_high,aspect_medium,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_min,3,3,high
11361,elevation_medium,aspect_medium,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_min,2,1,high
11362,elevation_medium,aspect_medium,slope_ultra,rawah,como_b,hillshade_9am_max,hillnoon_min,1,2,high
11363,elevation_high,aspect_low,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,4,4,high
11364,elevation_medium,aspect_medium,slope_medium,rawah,rogert_a,hillshade_9am_max,hillnoon_min,3,2,high
11365,elevation_high,aspect_ultra,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,2,1,high
11366,elevation_high,aspect_medium,slope_low,rawah,como_a,hillshade_9am_max,hillnoon_min,0,0,high
11367,elevation_medium,aspect_medium,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_min,5,0,high
11368,elevation_high,aspect_medium,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_min,2,1,high
11369,elevation_high,aspect_ultra,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_min,4,4,high
11370,elevation_medium,aspect_low,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_max,2,0,high
11371,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,4,1,high
11372,elevation_high,aspect_ultra,slope_medium,rawah,como_b,hillshade_9am_min,hillnoon_min,0,0,high
11373,elevation_medium,aspect_high,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_max,4,3,high
11374,elevation_high,aspect_medium,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_min,4,1,high
11375,elevation_high,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,1,0,mid
11376,elevation_high,aspect_high,slope_ultra,rawah,como_b,hillshade_9am_min,hillnoon_max,3,1,high
11377,elevation_medium,aspect_high,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_min,2,2,high
11378,elevation_high,aspect_low,slope_medium,rawah,como_b,hillshade_9am_min,hillnoon_min,0,0,high
11379,elevation_high,aspect_low,slope_high,rawah,como_a,hillshade_9am_min,hillnoon_min,5,4,high
11380,elevation_high,aspect_medium,slope_ultra,rawah,como_a,hillshade_9am_max,hillnoon_min,2,0,high
11381,elevation_medium,aspect_ultra,slope_low,rawah,cryaquolis_a,hillshade_9am_min,hillnoon_min,0,0,high
11382,elevation_high,aspect_low,slope_low,rawah,leighcan_c,hillshade_9am_min,hillnoon_min,0,0,high
11383,elevation_high,aspect_high,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_max,5,3,mid
11384,elevation_high,aspect_ultra,slope_ultra,rawah,leighcan_c,hillshade_9am_min,hillnoon_min,3,4,high
11385,elevation_medium,aspect_medium,slope_low,rawah,legault_a,hillshade_9am_max,hillnoon_min,3,3,high
11386,elevation_high,aspect_medium,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_min,1,0,high
11387,elevation_medium,aspect_low,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,4,1,high
11388,elevation_medium,aspect_low,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,3,2,high
11389,elevation_high,aspect_high,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_max,4,3,mid
11390,elevation_high,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,0,0,mid
11391,elevation_high,aspect_low,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_min,3,1,high
11392,elevation_medium,aspect_low,slope_high,rawah,como_a,hillshade_9am_min,hillnoon_min,4,3,high
11393,elevation_medium,aspect_low,slope_medium,rawah,typic_b,hillshade_9am_min,hillnoon_min,0,0,high
11394,elevation_medium,aspect_low,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_min,4,2,high
11395,elevation_high,aspect_high,slope_high,rawah,como_a,hillshade_9am_min,hillnoon_max,4,1,mid
11396,elevation_high,aspect_high,slope_ultra,rawah,como_b,hillshade_9am_max,hillnoon_max,4,4,high
11397,elevation_high,aspect_low,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,5,0,high
11398,elevation_medium,aspect_ultra,slope_low,rawah,rogert_a,hillshade_9am_min,hillnoon_min,4,1,high
11399,elevation_high,aspect_low,slope_ultra,rawah,como_a,hillshade_9am_min,hillnoon_min,3,2,mid
11400,elevation_high,aspect_medium,slope_low,rawah,typic_b,hillshade_9am_min,hillnoon_min,0,0,high
11401,elevation_medium,aspect_ultra,slope_medium,rawah,legault_a,hillshade_9am_min,hillnoon_max,2,2,high
11402,elevation_medium,aspect_medium,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_min,4,0,high
11403,elevation_ultra,aspect_medium,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_min,5,4,mid
11404,elevation_high,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,4,0,mid
11405,elevation_high,aspect_low,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_min,4,1,high
11406,elevation_medium,aspect_ultra,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_max,3,0,high
11407,elevation_medium,aspect_medium,slope_medium,rawah,como_a,hillshade_9am_max,hillnoon_min,4,4,high
11408,elevation_medium,aspect_medium,slope_low,rawah,legault_a,hillshade_9am_min,hillnoon_max,4,0,high
11409,elevation_ultra,aspect_ultra,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_min,6,4,mid
11410,elevation_high,aspect_ultra,slope_low,rawah,typic_b,hillshade_9am_min,hillnoon_max,5,4,high
11411,elevation_high,aspect_low,slope_high,rawah,como_a,hillshade_9am_min,hillnoon_min,3,0,mid
11412,elevation_high,aspect_high,slope_high,rawah,como_a,hillshade_9am_min,hillnoon_max,5,4,high
11413,elevation_ultra,aspect_medium,slope_high,rawah,como_a,hillshade_9am_max,hillnoon_min,4,2,mid
11414,elevation_high,aspect_medium,slope_ultra,rawah,como_a,hillshade_9am_max,hillnoon_min,1,1,mid
11415,elevation_high,aspect_low,slope_ultra,rawah,como_a,hillshade_9am_min,hillnoon_min,0,1,high
11416,elevation_high,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,0,0,high
11417,elevation_high,aspect_low,slope_low,rawah,cryaquolis_a,hillshade_9am_min,hillnoon_min,2,0,high
11418,elevation_high,aspect_low,slope_medium,rawah,leighcan_c,hillshade_9am_min,hillnoon_min,0,0,high
11419,elevation_high,aspect_medium,slope_ultra,rawah,como_a,hillshade_9am_max,hillnoon_min,3,2,high
11420,elevation_medium,aspect_medium,slope_medium,rawah,legault_a,hillshade_9am_max,hillnoon_min,3,1,high
11421,elevation_high,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,5,4,high
11422,elevation_high,aspect_medium,slope_medium,rawah,como_b,hillshade_9am_max,hillnoon_min,3,3,high
11423,elevation_medium,aspect_low,slope_high,rawah,legault_a,hillshade_9am_min,hillnoon_min,4,3,mid
11424,elevation_high,aspect_low,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_min,1,0,high
11425,elevation_high,aspect_high,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_max,5,3,high
11426,elevation_medium,aspect_low,slope_medium,rawah,typic_b,hillshade_9am_min,hillnoon_min,0,0,high
11427,elevation_high,aspect_high,slope_medium,rawah,como_a,hillshade_9am_min,hillnoon_max,6,4,high
11428,elevation_ultra,aspect_ultra,slope_medium,rawah,leighcan_b,hillshade_9am_min,hillnoon_min,1,1,high
11429,elevation_high,aspect_low,slope_low,rawah,como_a,hillshade_9am_min,hillnoon_min,6,4,high
